client_id,le_id
100225058,11314372
100225100,11236788
100225103,11294930
100225118,11619075
100225119,11208628
100225273,11328529
100225276,11619948
100225279,11324168
100225295,11297275
100225297,11325660
100225301,11297277
100225303,11297276
100225306,11297278
100225316,11304936
100225319,11117051
100225323,11325707
100225324,11326080
100225325,11317170
100225326,11325944
100225331,11321733
100225332,11321734
100225333,11321731
100225372,11327980
100225397,11321540
100225422,11327969
100225434,11326701
100225436,11325389
100225445,11316662
100225456,11326045
100225458,11311715
100225481,11325368
100225581,13329431
100225591,11324269
100225614,11131184
100225623,11325263
100225637,11294779
100225641,12915113
100225645,11349559
100225671,11246217
100225673,11323813
100225682,11735720
100225729,11618796
100225742,11024439
100225747,11317173
100225749,11280200
100225753,11301453
100225755,11302177
100225757,11287338
100225786,13178116
100225832,11321302
100225834,11328061
100225848,11325356
100225851,11317266
100225854,11006955
100225861,11324444
100225871,11303802
100225877,11231346
100225879,11632600
100225890,11322400
100225892,11236301
100225894,11321599
100225925,11323389
100225928,11324411
100225950,11325391
100225956,11322414
100225965,11328588
100225989,11552770
100225999,11327155
100226004,11331077
100226019,11323818
100226023,11326922
100226027,11324135
100226028,11324138
100226029,11325302
100226030,11326356
100226031,11323441
100226036,11325255
100226091,11213642
100226140,11325750
100226141,11327153
100226150,11326737
100226161,11324558
100226180,11328904
100226187,11325365
100226197,11327208
100226207,11324553
100226219,11322203
100226221,11310799
100226236,11329359
100226249,11325442
100226252,11325441
100226261,11317179
100226276,11325659
100226301,11328636
100226310,11219021
100226348,11320389
100226362,11321677
100226363,11329487
100226365,11454133
100226366,11451055
100226369,11452152
100226370,11441714
100226372,11456333
100226373,11456338
100226396,11326416
100226406,11329734
100226415,11331283
100226429,11456349
100226430,11456354
100226439,11280553
100226443,11321521
100226448,11329832
100226471,11316543
100226477,11321287
100226507,11326039
100226514,11332024
100226535,11330812
100226540,11324528
100226541,11322637
100226542,11295974
100226658,11357578
100226659,11329049
100226665,11331292
100226685,11216198
100226686,11216197
100226687,11216191
100226688,11218043
100226692,11216196
100226707,11331829
100226720,11456342
100226723,11456351
100226725,11450993
100226727,11884067
100226729,11456341
100226736,11456344
100226740,11456355
100226744,11451040
100226748,11334806
100226766,11325910
100226770,11323802
100226782,11326754
100226814,11329762
100226815,11317171
100226817,11332049
100226837,11329882
100226838,11230999
100226840,11325440
100226843,11330858
100226852,11296119
100226948,11332196
100226973,11084160
100226977,11316815
100226982,11329311
100226988,11325926
100226992,11329599
100227003,11326350
100227021,11310968
100227023,11329131
100227030,11322617
100227032,11325398
100227033,11325439
100227043,11325385
100227051,11322382
100227056,11329363
100227063,11312939
100227064,11315538
100227076,11322800
100227086,11326048
100227090,11326797
100227104,11085593
100227119,12902593
100227123,11326057
100227142,11330925
100227143,11327977
100227172,11550270
100227206,11329464
100227208,11329465
100227254,11324376
100227278,11329101
100227323,11313413
100227337,11308869
100227349,11325244
100227360,11323182
100227368,11216174
100227382,11308767
100227390,11329488
100227406,11330302
100227407,11322959
100227415,11329164
100227428,11325971
100227441,11334149
100227455,11256012
100227473,11329100
100227487,11329608
100227492,11212436
100227494,11216189
100227496,11216199
100227497,11218041
100227509,11328830
100227518,11314787
100227520,11326699
100227531,11340304
100227547,11328827
100227563,11250344
100227579,11334714
100227589,11334769
100227592,11334770
100227594,11328633
100227602,11328978
100227680,11342146
100227743,11092323
100227745,11242305
100227747,11242308
100227754,11328595
100227758,11335128
100227759,11331487
100227771,11329958
100227777,11323411
100227783,11330298
100227789,11328974
100227799,11331358
100227809,11322020
100227828,11324782
100227877,11335701
100227933,11077339
100227938,11328596
100227939,11329995
100227976,11333093
100227988,11330297
100227991,11288103
100227996,11328371
100228014,11326073
100228022,11322213
100228028,11590447
100228046,11280618
100228071,11304294
100228074,11333645
100228088,11342129
100228100,11331397
100228105,12387886
100228114,11271438
100228127,11334420
100228128,11334750
100228129,11333801
100228130,11333759
100228131,11334431
100228132,11710227
100228135,11001147
100228136,11694976
100228137,11334429
100228138,11333819
100228139,11333792
100228140,11334744
100228141,11334837
100228142,11149721
100228143,11333820
100228144,11333857
100228145,11241822
100228146,11086925
100228147,11333846
100228148,11334724
100228149,11334843
100228151,11663949
100228152,11334727
100228153,11334936
100228154,11338658
100228155,11334718
100228156,11334722
100228158,11334931
100228159,11333845
100228160,11010739
100228161,11334421
100228347,11305212
100228533,11212020
100228553,13242034
100228662,11334782
100228663,11334735
100228664,11004359
100228665,11334725
100228668,11333847
100228669,11334925
100228670,11334872
100228671,11333799
100228672,11691563
100228673,11885052
100228674,11334873
100228675,11333865
100228676,11689427
100228677,11240143
100228678,11340412
100228679,11334938
100228680,11695986
100228681,11334885
100228682,11334436
100228683,11384439
100228684,11334723
100228685,11150306
100228687,11333856
100228688,11885493
100228689,11333811
100228690,11334785
100228692,11334786
100228693,11334427
100228694,11333797
100228695,11695083
100228696,11334935
100228698,11334784
100228699,11333849
100228700,11333860
100228701,11334932
100228702,11334783
100228703,11334929
100228704,11545270
100228705,11333809
100228706,11334876
100228716,11333858
100228949,13692308
100229031,11182402
100229053,11325664
100229054,11323573
100229056,11342070
100229085,11334763
100229115,11323516
100229116,11328615
100229143,11326774
100229150,11324841
100229153,11285468
100229183,12790650
100229190,11716240
100229197,11170659
100229213,11301076
100229218,11325075
100229227,11329411
100229249,11334798
100229250,11333763
100229251,11001311
100229252,11334791
100229253,11334787
100229254,11334796
100229255,11708579
100229256,11334865
100229257,11334794
100229258,11010117
100229260,11334868
100229261,11334827
100229263,11709015
100229266,11334423
100229268,11333851
100229269,11333804
100229270,11333863
100229271,11688813
100229272,11334834
100229273,11334419
100229274,11334924
100229275,11337033
100229276,11334728
100229277,11334418
100229279,11334856
100229280,11334898
100229283,11334738
100229284,11333795
100229378,11091564
100229542,11661162
100229543,11324556
100229599,11449932
100229779,11469712
100229793,11884885
100229826,11334721
100229827,11687956
100229828,11334719
100229829,11334790
100229830,11334884
100229831,11334832
100229832,11241726
100229834,11334833
100229835,11708888
100229836,11689430
100229838,11334926
100229839,11694529
100229840,11333802
100229841,11333814
100229842,11335640
100229843,11333854
100229845,11333796
100229846,11333762
100229847,11333861
100229848,11334752
100229849,11334417
100229850,11334748
100229851,11334792
100229852,11333808
100229853,11334428
100229854,11334892
100229855,11333853
100229857,11333810
100229858,11333793
100229859,11305537
100229860,11732720
100229862,11696513
100229863,11334927
100229864,11333855
100229865,11334743
100229866,11334895
100229867,11884468
100229881,11333806
100229942,12295185
100229949,13496991
100229980,11501192
100230234,11329147
100230241,11317182
100230243,11333592
100230260,11331378
100230328,11331423
100230332,11331722
100230370,11232474
100230385,11309887
100230449,11329128
100230473,11331078
100230511,11338807
100230524,11332836
100230533,11335102
100230589,11329204
100230647,11333593
100230648,11316670
100230672,11315572
100230683,11341224
100230699,11328988
100230753,11615340
100230757,11331182
100230761,11178022
100230768,11331500
100230802,11331843
100230803,11332857
100230842,11327749
100230851,11097573
100230860,11205425
100230883,11332022
100230887,11332805
100230932,11336182
100230934,11336695
100230999,11540025
100231042,11202604
100231045,11305369
100231053,11689219
100231060,11329935
100231061,11332740
100231155,12051583
100231165,11329967
100231196,11329004
100231207,11300991
100231210,11117597
100231215,11228061
100231324,11338449
100231325,11326000
100231338,11329753
100231343,11332790
100231373,11779228
100231380,11701640
100231393,11335304
100231396,11331464
100231439,11335304
100231445,11335304
100231446,11335304
100231460,11335700
100231481,11332770
100231492,11289637
100231528,11336399
100231573,11223898
100231576,11117591
100231579,11300990
100231585,11297632
100231590,11132762
100231629,11328980
100231634,11339577
100231637,11339826
100231644,11335307
100231655,11313646
100231657,11332741
100231674,11340141
100231679,11339586
100231710,12852789
100231712,11298083
100231719,11325658
100231725,11359708
100231731,11203054
100231745,11117060
100231746,11117629
100231749,11117069
100231755,11117363
100231758,11335304
100231760,11335304
100231802,11335304
100231827,11324503
100231858,11117027
100231859,11117079
100231860,11117087
100231864,11206909
100231868,11117124
100231870,11122031
100231877,11218755
100231893,11117043
100231903,11086116
100231908,11371159
100231916,11312159
100231971,11331840
100231980,11328625
100231990,11329427
100232012,11333177
100232034,11331721
100232041,11695854
100232043,11339456
100232052,11341200
100232077,11222876
100232080,11117041
100232083,11117107
100232099,11198657
100232104,11117353
100232114,11204213
100232121,11117046
100232125,11117351
100232127,11339600
100232129,11064600
100232133,11323144
100232162,11312453
100232169,11334621
100232173,11338369
100232188,11325940
100232254,11321586
100232301,11335304
100232309,11335304
100232311,11331715
100232330,11329992
100232341,13557194
100232343,11335304
100232359,11333813
100232398,11335304
100232402,11335304
100232403,11335304
100232408,11335304
100232409,11335304
100232415,11335304
100232502,11451432
100232594,11322929
100232600,11329406
100232605,11335635
100232624,11329048
100232633,11338102
100232657,11339597
100232672,11338378
100232685,11339596
100232731,11339563
100232758,11339764
100232762,11332747
100232763,11325303
100232779,11337470
100232784,11298286
100232803,11341885
100232878,11309629
100232882,11340312
100232886,11340153
100232919,11331714
100232926,11323811
100232931,11314672
100232939,11417199
100232948,11335304
100232949,11335304
100232952,11335304
100232953,11335304
100232973,11335304
100232975,11335304
100232977,11335304
100232981,11335304
100232991,11335304
100232994,11335304
100232997,11335304
100233000,11335304
100233005,11335304
100233010,11335304
100233011,11335304
100233028,11339254
100233052,11341318
100233075,11236906
100233090,11341095
100233094,11323571
100233114,11339661
100233145,11339725
100233149,11281734
100233151,11339078
100233152,11339063
100233177,11307911
100233206,11316090
100233210,11339263
100233217,11325400
100233245,11335908
100233256,11331288
100233271,11244884
100233305,11341199
100233307,11335043
100233315,11335243
100233320,11341952
100233340,11335443
100233373,11337004
100233376,11335881
100233398,11335100
100233400,11205083
100233411,11340981
100233435,11340444
100233437,11337919
100233448,11346379
100233458,11341091
100233459,11329894
100233471,11339681
100233492,11315228
100233542,11330301
100233551,11337743
100233558,11342272
100233559,11461013
100233575,11339662
100233592,11340295
100233595,11335703
100233603,11333147
100233613,11329857
100233620,11341294
100233638,11343869
100233641,11334988
100233643,11331725
100233647,11328984
100233664,11931222
100233687,11338092
100233688,11688340
100233710,11333730
100233719,13570145
100233724,11337508
100233727,11337510
100233730,11341305
100233737,11336671
100233756,11197097
100233830,11233882
100233857,11355168
100233877,11343878
100233878,11334624
100233920,11341172
100233925,11343407
100233937,11308768
100233945,11359481
100233962,11341334
100233964,11341327
100233967,11341316
100233999,11341183
100234024,11342134
100234026,11346366
100234039,11341697
100234056,11538678
100234062,11327770
100234121,11339569
100234122,11327768
100234132,11339753
100234227,11359473
100234321,11340440
100234328,11341170
100234378,11333097
100234381,11245632
100234388,11338664
100234406,11332868
100234415,11361359
100234417,11343689
100234424,11342280
100234438,11336753
100234453,11339868
100234464,11340976
100234482,11142070
100234483,11142343
100234485,11046466
100234489,11341332
100234496,11340735
100234498,11341325
100234503,11340112
100234506,11333298
100234526,11325701
100234551,11351731
100234608,11354698
100234615,11335849
100234623,11359973
100234630,11340002
100234664,11333556
100234680,11285308
100234685,11252560
100234693,11335304
100234696,11335304
100234702,11335304
100234703,11335304
100234704,11335304
100234706,11356132
100234715,11162222
100234717,11360428
100234723,11360324
100234740,11335288
100234756,11331258
100234769,11338933
100234770,11340691
100234778,11362720
100234783,11336441
100234786,11338794
100234788,11332122
100234824,11285303
100234825,11356614
100234844,11331384
100234850,11329949
100234856,11335937
100234866,11309265
100234871,11341289
100234880,11325352
100234916,11359601
100234934,13118430
100234963,11273609
100234965,11348575
100234985,11359567
100234990,11341292
100235000,11331417
100235024,11343385
100235029,11348809
100235041,11329751
100235048,11341221
100235084,11332756
100235085,11343590
100235107,11341779
100235108,11339461
100235123,11359609
100235126,11346326
100235162,11196417
100235166,11332031
100235171,11297244
100235190,11317304
100235212,11360539
100235225,11336395
100235245,11359594
100235249,11359569
100235281,11248210
100235292,11191951
100235301,11341255
100235318,11225133
100235325,11195947
100235329,11225416
100235331,11181408
100235344,11207635
100235357,11224663
100235369,11340967
100235370,11354216
100235376,11341329
100235381,11341977
100235405,11323817
100235409,11343788
100235651,11339912
100235706,11361408
100235714,11414019
100235758,11339451
100235762,11333648
100235775,11154339
100235794,11338355
100235825,11316806
100235844,11341219
100235845,11341096
100235846,11341290
100235847,11340704
100235849,11337433
100235852,11342746
100235856,11332005
100235887,11346365
100235976,11330895
100235986,11351733
100236000,11359723
100236009,11373004
100236015,11341331
100236019,13568163
100236022,11342114
100236033,11322212
100236101,11341934
100236142,11338800
100236205,11342141
100236207,11343696
100236215,11224096
100236227,11341080
100236234,11360250
100236235,11360361
100236237,11343587
100236239,11359859
100236244,11359590
100236252,11343559
100236295,11215718
100236297,11338005
100236310,11367780
100236364,11337074
100236381,11320278
100236392,11268638
100236434,11363519
100236461,11338365
100236469,11370322
100236476,11360456
100236545,11360886
100236559,11953984
100236612,11335304
100236613,11335304
100236614,11335304
100236615,11335304
100236621,11337511
100236623,11343605
100236624,11342641
100236629,11357579
100236645,11269162
100236672,11335243
100236682,11363434
100236797,11338450
100236898,11349776
100236962,11757397
100237331,11224304
100237333,11493192
100237422,11341321
100237423,11341323
100237425,11343782
100237432,11359844
100237445,11332542
100237478,11336430
100237492,11230150
100237744,11228980
100237748,11347348
100237762,11342160
100237778,11534705
100237780,11342294
100237793,12967828
100237852,11339729
100237862,11381959
100237871,11341942
100237898,11234106
100237899,11335138
100237942,11616619
100237972,11369159
100238007,11179996
100238038,11296080
100238053,11343613
100238064,11368499
100238088,11402843
100238090,11354207
100238093,11359449
100238109,11336247
100238121,11301028
100238146,11225315
100238254,11375221
100238260,11361759
100238272,11360249
100238285,11237831
100238286,11234804
100238287,11118514
100238288,11286974
100238289,11297573
100238290,11297567
100238316,11361382
100238323,11362280
100238332,11371419
100238338,11364940
100238356,11361597
100238367,11360109
100238380,11328944
100238396,11361462
100238403,11335905
100238414,11313628
100238416,11339829
100238424,11392819
100238436,11359711
100238449,11348862
100238452,11370599
100238456,11359854
100238543,11775588
100238548,11560130
100238577,11361383
100238587,11362507
100238597,11360980
100238598,11359717
100238605,11334066
100238613,11301593
100238630,11338290
100238642,11270702
100238661,11359669
100238671,11368699
100238672,11228439
100238681,11411219
100238684,11394159
100238701,11339070
100238709,11409319
100238718,11361410
100238720,11202253
100238725,11199187
100238793,11333012
100238834,11315799
100238844,11359553
100238855,11380219
100238860,11363959
100238897,11274778
100238908,11367179
100238911,11341337
100238946,11369780
100238947,11233088
100238962,11307874
100238985,11361920
100238987,11338384
100239007,11553270
100239027,11360445
100239080,11337871
100239093,11369948
100239118,11303525
100239140,11410700
100239148,11337017
100239220,11367735
100239226,11393960
100239247,11415481
100239249,11360239
100239251,11337452
100239310,11117135
100239355,11339285
100239467,11323568
100239476,11285035
100239508,11361903
100239529,11286492
100239544,11342151
100239573,11344759
100239618,11370579
100239619,11342118
100239626,11375269
100239645,11343697
100239652,11366440
100239712,11373682
100239747,11413262
100239756,11423139
100239765,11142372
100239773,11381951
100239778,11373937
100239782,11431523
100239812,11370281
100239821,11361501
100239855,11374724
100239862,11360436
100239871,11425339
100239873,11424359
100239874,11326359
100239879,11375499
100239896,11414200
100239897,11213987
100239898,11213992
100239900,11257453
100239952,11427439
100239962,11356985
100239978,11359894
100239983,11342281
100240005,11372681
100240014,11287725
100240018,11198913
100240019,11316695
100240056,11160402
100240057,11145404
100240058,11145391
100240118,11377600
100240142,11225265
100240151,11420159
100240153,11342334
100240154,11425319
100240172,11314697
100240184,11263264
100240187,11386719
100240191,11362319
100240194,11370459
100240204,11429959
100240217,11425700
100240220,11368579
100240226,11333013
100240245,11359697
100240254,11337916
100240255,11337917
100240256,11371819
100240275,11368479
100240299,11415959
100240351,11431519
100240361,11369252
100240405,11425879
100240409,11423400
100240417,11417699
100240418,11339320
100240437,11673420
100240482,11300720
100240484,11273217
100240485,11281149
100240497,11434692
100240501,11397305
100240504,11359834
100240511,11409340
100240516,11334156
100240551,11296447
100240609,11357134
100240670,11360146
100240688,11430079
100240741,11416280
100240791,11430281
100240824,11428759
100240829,11429120
100240873,11329983
100240874,11278405
100240898,11368659
100240931,11384459
100240935,11801247
100240942,11370819
100240990,11619139
100241001,11425701
100241009,11436412
100241021,11439993
100241022,11045783
100241032,11341940
100241058,11377639
100241070,11117348
100241089,11468232
100241091,11285300
100241105,11361323
100241110,11315531
100241120,11145307
100241122,11145331
100241131,11145425
100241133,11145449
100241143,11415679
100241144,11355204
100241179,11334808
100241197,11414319
100241220,11440532
100241232,11445632
100241235,11376639
100241257,11426259
100241283,11361322
100241290,11305323
100241299,11330286
100241311,13477030
100241315,11390219
100241322,11358233
100241338,11427360
100241341,11438032
100241346,11281155
100241359,11402844
100241371,11338334
100241376,11359908
100241380,11362460
100241410,11444612
100241430,11429939
100241483,11688238
100241490,11424659
100241495,11215699
100241498,11415619
100241518,11440712
100241525,11332041
100241534,11118466
100241553,11446212
100241573,11386561
100241589,11389039
100241591,11389040
100241626,11144111
100241629,11338904
100241689,11092223
100241698,11438819
100241699,11185206
100241703,11152736
100241705,11092095
100241709,11431567
100241710,11438792
100241714,11151211
100241724,11280560
100241736,11179148
100241740,11090386
100241742,11092236
100241744,11092248
100241745,11090411
100241752,11241184
100241753,11092137
100241755,11092281
100241757,11182891
100241758,11092122
100241760,11092210
100241762,11231229
100241763,11180255
100241765,11207978
100241766,11289261
100241774,11196853
100241787,11435573
100241821,11285132
100241840,11447912
100241844,11435752
100241846,11312106
100241848,11063927
100241851,11340753
100241870,11341973
100241894,11214039
100241897,11214039
100241925,11226973
100241926,11363219
100241937,11409579
100241959,11262192
100241960,11445352
100242058,11335056
100242086,11360143
100242097,11045836
100242098,11329448
100242100,11431899
100242106,11431520
100242116,11441752
100242118,11381948
100242136,11446792
100242152,11493552
100242153,11443052
100242163,11118248
100242233,11350774
100242252,11423299
100242265,11444465
100242280,11313888
100242321,11438052
100242353,11354211
100242358,11234199
100242387,11147646
100242392,11303085
100242443,11456878
100242477,11334391
100242478,11442612
100242486,11411940
100242520,11455213
100242529,11373681
100242535,11411480
100242548,11449912
100242564,11429819
100242569,11360013
100242583,11166329
100242602,11431225
100242605,11359871
100242634,11252143
100242635,11402759
100242640,11367979
100242693,11333310
100242696,11343412
100242709,11333589
100242723,11375470
100242737,11445892
100242760,11459212
100242796,11452132
100242797,11433272
100242800,11392739
100242801,11455752
100242849,11274755
100242867,11340824
100242873,11471732
100242897,11436692
100242905,11332212
100242929,11374049
100242936,11431313
100242955,11460852
100242956,11302198
100242991,11461932
100242998,11409519
100243009,11443772
100243019,13610836
100243024,11437690
100243058,11284779
100243075,11415856
100243076,11350904
100243079,11456880
100243091,11379580
100243116,11356339
100243149,13589020
100243182,11468132
100243187,11456336
100243200,11339071
100243204,11468153
100243208,11440434
100243269,11440775
100243298,11325265
100243301,11328038
100243302,11457153
100243360,11359835
100243370,11454934
100243387,11458072
100243396,11340906
100243408,11458612
100243409,11451792
100243430,11340311
100243464,11340706
100243529,11501372
100243545,11333174
100243553,11451972
100243591,11444528
100243599,11459912
100243603,11456912
100243633,11450022
100243634,11474852
100243635,11474892
100243650,11466332
100243661,11350544
100243688,11460792
100243732,11045439
100243773,11477932
100243798,11461032
100243799,11462492
100243832,11350578
100243833,11456784
100243847,11455774
100243865,11358684
100243868,11446832
100243875,11480732
100243887,11456434
100243898,11255399
100243901,11444094
100243904,11444093
100243926,11422679
100243936,11168200
100244014,11463492
100244042,11314318
100244062,11431219
100244066,11326739
100244099,11427400
100244100,11456352
100244140,11482912
100244146,11336433
100244155,11445336
100244156,11449513
100244175,11372916
100244178,11479592
100244218,11374716
100244226,11467252
100244275,11285608
100244306,11468013
100244330,11432245
100244370,11422959
100244415,11145384
100244440,11464713
100244471,11466072
100244505,11545630
100244506,11480653
100244509,11289619
100244514,11262008
100244536,11466953
100244537,11011828
100244539,11445335
100244541,11890853
100244574,11473032
100244604,11471172
100244609,11438601
100244626,11452272
100244628,11435692
100244637,11450692
100244671,11457232
100244678,11199972
100244693,11462512
100244701,11487332
100244726,11476893
100244736,11476314
100244737,11450472
100244754,11283087
100244774,11692151
100244775,11360553
100244790,11334577
100244815,11301999
100244819,11440772
100244892,13593002
100244893,11492333
100244895,11417840
100244899,11417839
100244905,11475652
100244922,11367731
100244923,11422221
100244927,11466433
100244929,11476213
100244932,11469472
100244997,11457353
100245003,12881749
100245008,11457046
100245011,11403879
100245015,11437572
100245039,11372972
100245050,11415772
100245053,11169968
100245072,11497692
100245126,11947723
100245127,11344758
100245128,11428380
100245131,11491792
100245142,11438054
100245164,11314507
100245165,13427431
100245166,11264331
100245168,11326418
100245169,11252013
100245170,11225680
100245227,12671444
100245247,11449252
100245253,11485953
100245255,11441753
100245267,11484713
100245271,11674480
100245314,11153778
100245357,11464693
100245385,11454392
100245388,11545510
100245404,11316875
100245410,11498892
100245412,11477732
100245467,11460853
100245475,11476973
100245491,11475453
100245503,11266952
100245506,11047151
100245554,11044133
100245559,11123672
100245600,11473712
100245603,11481072
100245653,11499413
100245667,11531267
100245707,11531465
100245709,11441264
100245771,11251239
100245820,11472957
100245887,11487972
100245891,11476974
100245893,11462433
100245910,11256515
100245932,11339130
100245965,11524245
100245969,11217930
100245980,11462352
100245987,11430019
100245992,11496575
100246028,11460532
100246030,11487612
100246040,11692197
100246055,11455453
100246078,11447032
100246086,11468454
100246093,11529714
100246101,11473593
100246102,11473692
100246112,11369819
100246118,11473872
100246155,11337919
100246161,11225260
100246165,11201549
100246167,11326751
100246170,11206797
100246171,11335304
100246173,11187850
100246174,11219642
100246175,11227415
100246177,11203752
100246183,11203412
100246185,11187556
100246186,11250537
100246189,11263255
100246241,11498253
100246250,11324754
100246265,11311708
100246266,11217937
100246270,11230905
100246272,11237931
100246274,11325266
100246276,11269933
100246278,11289419
100246279,11309860
100246280,11183866
100246283,11323852
100246287,11304515
100246288,11270048
100246290,11271537
100246291,11281382
100246295,11283210
100246299,11286980
100246300,11287010
100246301,11288296
100246302,11325394
100246303,11296436
100246306,11296820
100246309,11301719
100246310,11300960
100246311,11448032
100246312,11303040
100246314,11309533
100246317,11311706
100246318,11311709
100246319,11311707
100246322,11328370
100246323,11331521
100246324,11331523
100246325,11328753
100246327,11327763
100246330,11335719
100246331,11333183
100246332,11335001
100246333,11353192
100246334,11415639
100246335,11288029
100246336,11359838
100246338,11437492
100246341,11349770
100246342,11360113
100246343,11415419
100246344,11364939
100246345,11369120
100246348,11456932
100246350,11479652
100246351,11444193
100246353,11468392
100246354,11474813
100246388,12190685
100246394,11302895
100246420,11501812
100246422,11496452
100246426,11324763
100246441,11480153
100246451,11473932
100246459,11067076
100246482,11469715
100246517,11348416
100246519,11497672
100246534,11583947
100246541,11460392
100246574,11532385
100246603,11286733
100246604,11491953
100246624,11487932
100246639,11349910
100246665,11502272
100246679,11191505
100246681,11525865
100246689,11529906
100246698,11456435
100246702,11331376
100246725,11528357
100246734,11033782
100246752,11332834
100246776,11332201
100246853,11497612
100246880,11526608
100246888,11302777
100246890,11501853
100246940,11462973
100246973,11044217
100247000,11231152
100247004,12082383
100247005,11171684
100247008,11044182
100247016,11177923
100247046,11061359
100247053,11196411
100247055,11045567
100247096,11341178
100247104,11045952
100247116,11046154
100247138,11044673
100247152,11040704
100247162,11183477
100247187,11061992
100247188,11044184
100247197,11150440
100247199,11062085
100247233,11199772
100247237,11176401
100247239,11131417
100247240,11241125
100247243,11045794
100247287,11227898
100247296,11235642
100247307,11054444
100247311,11044721
100247319,11163193
100247332,11160305
100247334,11214011
100247336,11010908
100247340,11112808
100247384,11240989
100247385,11586626
100247433,11044316
100247470,11230579
100247473,11046603
100247480,11156401
100247507,11044211
100247508,11044265
100247511,11263812
100247518,11148241
100247524,11011454
100247528,11165593
100247560,11487893
100247582,11222384
100247592,11531227
100247602,11587947
100247609,11341206
100247619,11334994
100247629,11460772
100247706,11496354
100247725,11273391
100247739,11424760
100247741,11526965
100247755,11465073
100247800,11466472
100247816,11504413
100247823,11272668
100247831,11500352
100247935,11336446
100247952,11271313
100247953,11271315
100247980,11944084
100247984,11423379
100247985,11211430
100247987,11341583
100247989,11270484
100247995,11270701
100247998,11333719
100248000,11343536
100248001,11360302
100248002,11270805
100248003,11314063
100248004,11323564
100248022,11270703
100248027,11307744
100248065,11356436
100248066,11467892
100248077,11066701
100248087,11505272
100248092,11276959
100248099,11795710
100248119,11461292
100248123,11474932
100248138,11492292
100248145,11536565
100248158,11501072
100248159,11522166
100248160,12258166
100248226,11475272
100248231,11502232
100248237,11501972
100248249,11628000
100248252,11456819
100248276,11475213
100248291,11275859
100248331,11656161
100248377,11536666
100248414,11529985
100248452,11149726
100248464,11475032
100248471,11501672
100248495,11207398
100248496,11161187
100248497,11212429
100248503,11162888
100248504,11280733
100248511,11274720
100248512,11270536
100248513,11264221
100248515,11274371
100248518,11296433
100248520,11303537
100248525,11276941
100248526,11180282
100248528,11328583
100248529,11335409
100248532,11180282
100248533,11196953
100248534,11196166
100248543,11485512
100248545,11047641
100248556,11476212
100248557,11467213
100248580,11505592
100248582,11527465
100248655,11354847
100248681,11528655
100248700,11245053
100248720,11546750
100248731,11373786
100248745,11503352
100248774,11551370
100248791,11558730
100248838,11186106
100249164,11443880
100249178,11552750
100249218,11615441
100249273,11549990
100249274,11361620
100249293,11064732
100249296,11477414
100249308,11222312
100249354,11431532
100249380,11476975
100249390,11464994
100249422,11339052
100249424,11416140
100249433,11558090
100249449,11556130
100249459,11411961
100249481,11584606
100249514,11525125
100249561,11475392
100249595,11584307
100249598,11456946
100249602,11304722
100249623,11545211
100249668,11482452
100249675,11536746
100249719,11495513
100249730,11497293
100249732,11590226
100249762,11553410
100249764,11553411
100249769,11131264
100249771,11156604
100249772,11131887
100249777,11154142
100249782,11169110
100249784,11169885
100249800,11179349
100249801,11180067
100249806,11189874
100249810,11156790
100249813,11193148
100249815,11196200
100249817,11173898
100249823,11205660
100249826,11206067
100249848,11237905
100249851,11237658
100249855,11238913
100249858,11171061
100249862,11241690
100249877,11261504
100249879,11269032
100249880,11270031
100249881,11270026
100249883,11275285
100249887,11283406
100249896,11249946
100249901,11280846
100249902,11287233
100249903,11300449
100249906,11298140
100249909,11307402
100249911,11308030
100249926,11297772
100249933,11324877
100249939,11421759
100249940,11148639
100249946,11227729
100249948,11226931
100249957,11231638
100249962,11218092
100249981,11211872
100249983,11046434
100249985,11131010
100249987,11158275
100249995,11130978
100249998,11131981
100250000,11131117
100250004,11130825
100250008,11045982
100250014,11044697
100250018,11130914
100250025,11131403
100250029,11130717
100250036,11164893
100250063,11550010
100250074,11504572
100250078,11556950
100250080,11583786
100250097,11522925
100250113,11469372
100250117,11558151
100250119,11234891
100250128,11297315
100250162,11530078
100250177,11545410
100250183,11553350
100250203,11498393
100250236,11499532
100250247,11575067
100250307,11554850
100250309,11576526
100250321,11365219
100250340,11578786
100250386,11060987
100250478,11531266
100250479,11457072
100250484,11556592
100250491,11610641
100250494,11335428
100250538,11584306
100250542,11436832
100250563,11525925
100250607,11578866
100250621,11574928
100250626,11448433
100250642,11524006
100250672,11578686
100250677,11332510
100250714,11580186
100250752,11131160
100250762,11289296
100250767,11331394
100250806,11132083
100250811,11523845
100250837,11495732
100250857,11585186
100250859,11748605
100250888,11530825
100250889,11545290
100250890,11502312
100250898,11613220
100250909,11529925
100250924,11533865
100250961,11546490
100250997,11328874
100251020,11616626
100251060,11522825
100251107,11445334
100251133,11583966
100251143,11549810
100251193,11587786
100251275,11502433
100251276,11590087
100251324,11551390
100251326,11551590
100251367,11542796
100251374,12340147
100251382,11504332
100251396,11305059
100251398,11709074
100251399,11329614
100251401,11531325
100251402,11501912
100251429,11155582
100251436,11474053
100251440,11311242
100251539,12343785
100251619,11534985
100251647,11199967
100251650,11560051
100251701,11584046
100251726,11625901
100251742,11534946
100251751,11239227
100251753,11617115
100251754,11617062
100251767,11585706
100251784,11617124
100251808,11577597
100251848,11310048
